X1,srch_id,date_time,site_id,visitor_location_country_id,prop_country_id,prop_id,prop_starrating,prop_brand_bool,prop_location_score1,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,random_bool,click_bool,booking_bool,address,categories,city,country,lat,lon,name,postalCode,province,reviews.text,path,path_fasilitas,path_kamar,path_km
445495,29853,7/22/2013,33,164,164,116328,3,0,2.56,3.08,9,18.23,1,13741,2,36,2,0,1,0,1,0,0,1223 Radford Blvd,Hotels,Dillon,US,34.43614,-79.36981,Economy Inn,29536-5015,SC,"The people who run this hotel seem honest. The value is lower than what is expected for the price for the room. My reservations made in February of this year was for a non-smoking, two bed, fridge and microwave room. I got the Non-Smoking, two beds part but microwave and fridge...No. Light did not work over the sink. Shower curtain did not hang correctly because the shower pole wasn't fastened to the wall. Towels and wash cloths were very rough and thin. You can see the outside through the bottom of the door to your room. Nothing continental about the breakfast. Who serves only flavored coffee Oh management says their going to upgrade accommodations. Uh-huh... For anyone reading this feedback, I would suggest this hotel be your absolute last ditched try to get a room.",kviknes-hotel.png,belviu-hotel-bandung-promo-buy-one-get_200304150028-699.png,Kamar-Hotel-Bintang-3...png,2020_06_18-_-Desain-kamar-mandi-hotel-hotel-terbaik-di-dunia.png
445496,29853,7/23/2013,33,164,164,122325,5,1,1.79,5.61,20,153.57,0,13741,2,36,2,0,1,0,1,0,0,800 11th St,"Hotels,Lodging,Motels,Restaurants",Golden,US,39.75622,-105.22211,"The Golden Hotel, An Ascend Hotel Collection Member",80401,CO,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,01.png,fasilitas-hotel-6.png,Kamar-Hotel-Terbaik-2019-Ada-dari-Indonesia.png,36.png
445497,29853,7/24/2013,33,164,164,130311,4,0,3.37,4.42,27,32.49,1,13741,2,36,2,0,1,0,1,0,0,1800 Presidents Saint A,"Restaurants,Banquet Rooms,Family-Friendly Hotels,Budget Hotels,Hotels & Motels,Business Hotels,Lodging,Catering,Tourist Hotels",Reston,US,38.958709,-77.355574,Hyatt Regency Reston,20190,VA,"Upscale hotel's comfortable rooms and modern business facilities appeal to both business and leisure travelers. In ShortSoon after the first Hyatt hotel opened in Los Angeles in 1957, Hyatt hotels and resorts became known for their dramatic atrium lobbies and their ability to express local flavor. Rooms feature beds with Sealy brand mattresses and down comforters, flat-screen TVs with cable access, wireless Internet, iPod-adaptable alarm clock/radios, Starbucks coffee and Portico bath products. Travelers enjoy the convenience of hotel and airline check-in kiosks, fitness facilities, multiple business centers and ample meeting spaces.",1246280_16061017110043391702.png,green-bar-at-hotel-cafe.png,Trans-Luxury-Hotel-Bandung.png,5db25f8d51968.png
561503,37524,30/05/2013,33,164,164,34560,4,0,1.39,5,3,115,0,14341,3,3,2,1,1,0,1,0,0,5747 W Glendale Ave,"Hotels,Wedding Reception Locations & Services,Wedding Chapels & Ceremonies,Meeting & Event Planning Services,Banquet Halls & Reception Facilities,Restaurants,Lodging",Glendale,US,33.538586,-112.182594,Glendale Gaslight Inn,85301,AZ,"This is a nice place for a relaxing evening out with friends. The owners seem pretty nice, too. I've been there a few times including last night. Recommend.",1604614790315.png,hotel-yasmin-puncak-e1503038242833.png,855328880.png,aad95d3666d3d52c381be4c11cf367da.png
561504,37524,30/05/2013,33,164,164,44629,4,0,0.69,5,4,140,1,14341,3,3,2,1,1,0,1,0,0,2000 Holiday Dr,Hotels & Motels,Hope,US,33.683724,-93.611822,Super 8,71801,AR,to share your opinion of this businesswith YP visitors across the United Statesand in your neighborhood,5fed9d32d8420.png,ini-hotel-dengan-fasilitas-spa-terbesar-di-dunia-mEB-thumb.png,Aplikasi Pemesanan Kamar Hotel Antisipasi Kenaikan Permintaan Libur Lebaran.png,image_1507810068_59df5b14811f9.png
561505,37524,30/05/2013,33,164,164,104007,4,0,1.39,5,1,83.97,1,14341,3,3,2,1,1,0,1,0,0,6717 Plymouth Rd,"Hotels & Motels,Budget Hotels",Stockton,US,38.00622,-121.350807,Motel 6,95207,CA,"The familiar sign promises economy, consistency and no surprises. In ShortSince 1962, travelers have enjoyed budget-friendly prices at Motel 6. The national chain (more than 800 locations in the U.S.) accommodates traveling families, as kids stay for free and complimentary coffee is available every morning. The rooms are simple--a TV on the dresser (free HBO and ESPN), data port for computer users and a basic bathroom--but at these prices, who needs a whirlpool",96959_v6.png,Pengalaman-Menginap-di-Hard-Rock-Hotel-Singapura-yang-Bernuansa-Rock-n-Roll-1.png,Cara-Membedakan-Hotel-Bintang-Satu-Hingga-Lima.png,Kamar Mandi Mewah.png
561506,37524,30/05/2013,33,164,164,106569,4,1,1.79,5.56,8,140,0,14341,3,3,2,1,1,0,1,0,0,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172,Country Inn Walker,56484,Onigum,"Our stay was short. Basically we just spent the night there. The room was clean, the sheets were clean and the lobby was bright open and inviting. They have a small pool and hot tub which we didn't use and a decent free breakfast in the morning. All in all, this is a fine place to stay if you are just looking for something no frills.",cd0d60d6_y.png,Y904407088.png,Conrad-Seoul.png,Kamar-Mandi-Ala-Hotel-ini-735x400.png
561507,37524,30/05/2013,33,164,164,125788,4,0,1.79,5,7,67.51,0,14341,3,3,2,1,1,0,1,0,0,611 State Route 20,"Hotels,Hotel,Lodging,Bed & Breakfast & Inns,Motels",Winthrop,US,48.470364,-120.17681,Mt Gardner Inn,98862,WA,I need to be clear - I have never stayed at this hotel. I booked it in error as part of a trip around New England and Canada. I was searching for something in Winthrop Massachussetts and somehow ended up booking a hotel in Winthrop Washington - entirely my mistake. Contractually I would have been obliged to pay 50 of... More,even-hotels-eugene-5405616297-4x3.png,10010930-2048x1536-FIT_AND_TRIM-ddc3a13e425072054a8ffb26bbdb3cc3.png,download.png,Kamar-mandi-hotel.png
561508,37524,30/05/2013,33,164,164,129967,3,0,0.69,5,2,38.58,1,14341,3,3,2,1,1,0,1,0,0,Piazza Antinori 1,Hotels,Humeston,US,43.772349,11.251337,Hotel De La Ville,50123,IA,This is our second stay at this hotel. We would highly recommend this hotel to anybody that enjoys old style luxury and central location.,fachada.png,20001298-476e1b64c017ec1946ef669c4fe28e39.png,hotel-1330834_1280-770x424.png,photo-kamar-mandi-utama-master-room-bathroom-desain-arsitek-oleh-wirianto-witarsa.png
561509,37524,30/05/2013,33,164,164,132180,4,0,1.79,4.62,6,47.46,1,14341,3,3,2,1,1,0,1,1,0,309 Highway Z,Hotels,St. Robert,US,37.8228,-92.14079,Econo Lodge St Robert,65584-4649,MO,Good if you want a night sleep and not plan on being in room...,01.png,772cc72f9d0169bf8e9f619dd47097bb.png,Hotel-Instagramable-di-Jakarta-9-Traveloka.png,photo_34153577.png
753234,50358,6/11/2012,33,164,164,3746,3,0,5.17,4.18,1,41.21,1,28002,1,1,2,0,1,0,1,0,0,930 Normandy St,"Resorts & Vacation Cottages,Hotels,Accommodations & Lodging,Inns,Vacation Packages",Houston,US,29.773048,-95.206568,La Quinta Inn-houston,77015,Greens Bayou,the spa is very enjoyable. fyi the pool area isn't locked. so just keep it down and can enjoy it after ten.,1246280_16061017110043391702.png,akusara-jungle-resort-and-spa.png,interior-kamar-hotel-bintang-5-28.png,12-image_1507806674_59df4dd24e1e7.png
753235,50358,6/12/2012,33,164,164,10038,3,0,5.13,4,4,31.17,1,28002,1,1,2,0,1,0,1,0,0,56 Madera Blvd,Hotels & Motels,Corte Madera,US,37.929938,-122.517879,Best Western Plus,94925,CA,"Budget hotel offers standard amenities and low rates to road-weary travelers. In ShortSince 1946, this Phoenix, Ariz.-based hotel chain has provided guests with comfortable accommodations. Its BestRequests program offers 16 of the most frequently requested services and amenities, including complimentary in-room tea/coffeemakers, hair dryers, iron and ironing boards, free local calls less than 30 minutes and long-distance access. Complimentary toiletries, like toothpaste, razors and sewing kits, are also available upon request. Business travelers will enjoy the computer data ports in each room and photocopying services.",1604614790315.png,ATM_1152.png,interior-modern-comfortable-hotel-room-scaled.png,2020_06_18-_-Desain-kamar-mandi-hotel-hotel-terbaik-di-dunia.png
753236,50358,6/13/2012,33,164,164,10369,3,0,5.17,4.18,21,33.94,1,28002,1,1,2,0,1,0,1,0,0,225 6th St S E,"Hotels & Motels,Family-Friendly Hotels,Extended Stay,Tourist Hotels,Weekend Getaway Hotels,Travel,Apartment Hotels,Beach Hotels,Budget Hotels,Lodging,Business Hotels",Auburn,US,47.302352,-122.22717,La Quinta Inn & Suites Auburn,98002,WA,"This was my first stay at this particular LQ. I have stayed in numerous other LQ locations in the past, so I know what to expect. The property itself, which includes the exterior, interior, and room quality was through the room. The building is well kept, and the room was extremely clean and welcoming. However, I will say that the... More",5fed9d32d8420.png,bar-hotel-terbaik-versi-alia-akkam-2.png,Kamar-Hotel-Bintang-3...png,36.png
753237,50358,6/14/2012,33,164,164,23701,3,0,5.17,4.24,16,51.95,1,28002,1,1,2,0,1,0,1,0,0,926 J St,"Hotels,Hotel",Sacramento,US,38.5802767,-121.4938057,"The Citizen Hotel, Autograph Collection",95814,CA,Amazing! Old Hollywood Glamour right in Downtown Sacramento! The cocktail reception in Scandal was a real treat!,96959_v6.png,belviu-hotel-bandung-promo-buy-one-get_200304150028-699.png,Kamar-Hotel-Terbaik-2019-Ada-dari-Indonesia.png,5db25f8d51968.png
753238,50358,6/15/2012,33,164,164,24237,3,0,5.17,4.2,25,42.75,1,28002,1,1,2,0,1,0,1,0,0,400 S Meadow St,"Hotels,Hotels & Motels",Ithaca,US,42.436007,-76.508315,Super 8 Ithaca,14850,NY,"When I checked it, all was great! But when I went to my room, I was giving a room that was not cleaned, I checked in after 7p.m. I was immediately given another room with an apology. But I had to travel back to the front desk... Also my stay was great, except my room had ants, and my 2 year old is terrified of bugs. Also I am not sure why a fan with a huge extension cord was placed in the hallway... It was there for my 3 day stay (and was on with the AC), had to be careful not to run over the plug, and be mindful of the fan with my 2 year old.",cd0d60d6_y.png,fasilitas-hotel-6.png,Trans-Luxury-Hotel-Bandung.png,aad95d3666d3d52c381be4c11cf367da.png
753239,50358,6/16/2012,33,164,164,27931,3,0,5.17,4.18,18,34.63,0,28002,1,1,2,0,1,0,1,0,0,6390 Us Highway 93 S,Hotels,Whitefish,US,48.391121,-114.335838,Big Mountain Lodge,59937,MT,"Very clean! Decent breakfast. Pleasant staff. Big thirsty towels in bathroom, and even extra towels. Comfy beds. Very quiet. Convenient to Glacier NP. A little hard to find-behind Pizza Hut and Army Surplus Store. Would absolute stay here again!",even-hotels-eugene-5405616297-4x3.png,green-bar-at-hotel-cafe.png,855328880.png,image_1507810068_59df5b14811f9.png
753240,50358,6/17/2012,33,164,164,38744,3,0,5.17,4.48,14,35.06,0,28002,1,1,2,0,1,0,1,0,0,2920 Clairmont Rd,"Hotels & Motels,Family-Friendly Hotels,Tourist Hotels,Weekend Getaway Hotels,Resorts,Spa Resorts,Beach Hotels,Budget Hotels,Lodging,Business Hotels",Atlanta,US,33.843213,-84.314667,Holiday Inn Express Atlanta Ne - I-85 Clairmont,30329,Briarcliff,"Mid-range hotel chain with plenty of amenities for business travelers, including free in-room Wi-Fi and a 24-hour business center. In ShortCreated with business travelers in mind, Wingate Inn opened its first location in 1996. The moderately priced hotel offers perks like free wireless and high-speed Internet connections, a 24-hour business center, complimentary continental breakfast, fitness facilities and a whirlpool. Other in-room amenities include coffeemaker, iron and safe separate work area with a large desk two-line speakerphone with conference call and voice mail capabilities. For down time, there are on-demand movies and a lounge chair with ottoman.",fachada.png,hotel-yasmin-puncak-e1503038242833.png,Aplikasi Pemesanan Kamar Hotel Antisipasi Kenaikan Permintaan Libur Lebaran.png,Kamar Mandi Mewah.png
753241,50358,6/18/2012,33,164,164,44215,3,0,5.15,4.38,9,43.29,1,28002,1,1,2,0,1,0,1,0,0,7055 Minstrel Way,"Family-Friendly Hotels,Budget Hotels,Hotels & Motels,Business Hotels,Hotel,Tourist Hotels",Columbia,US,39.176128,-76.847257,Springhill Suites Columbia,21046,MD,"We love to stay at a Marriott whenever we can. I had business in the area and needed a nice clean, safe location close to the main highway. This place did not disappoint! Easy to access, very friendly staff, clean rooms and even cleaner bathroom! Loved the toilet and shower were separate with a sink in both rooms. Mini fridge... More",HardRockHotelSG-Exterior.png,ini-hotel-dengan-fasilitas-spa-terbesar-di-dunia-mEB-thumb.png,Cara-Membedakan-Hotel-Bintang-Satu-Hingga-Lima.png,Kamar-Mandi-Ala-Hotel-ini-735x400.png
753242,50358,6/19/2012,33,164,164,46572,3,0,5.17,4.18,19,49.35,1,28002,1,1,2,0,1,0,1,1,0,2909 E Highway 101,"Hotels,Lodging,Motels",Port Angeles,US,48.10485,-123.37406,Sportsmen Motel,98362,Fairholm,"My parents came to visit, and we headed to Olympic National Park. We called to reserve a room at the Sportsmen Motel. I am always a little wary of strip-mall type motels, because, in my experience, they usually seem to be seedy/druggy/scary. So, when we got there, we asked to see a room first. I was pleasantly surprised. We stayed the night, and not only was the staff (a mother and daughter) very friendly and accommodating, giving restaurant recommendations (try Blue Flame BBQ a few bu...view moreildings away...oh.my.god.), but the room was cleaner than my house (really clean), the second bed had its own locking bedroom, and there was a full kitchen, with a big fridge, pots and pans, plates, coffee and coffee maker, etc. It was 90, including tax, and I was very impressed. This place rocks!view less",kviknes-hotel.png,Pengalaman-Menginap-di-Hard-Rock-Hotel-Singapura-yang-Bernuansa-Rock-n-Roll-1.png,Conrad-Seoul.png,Kamar-mandi-hotel.png
753243,50358,6/20/2012,33,164,164,51454,3,0,5.15,4.18,28,29.74,1,28002,1,1,2,0,1,0,1,0,0,2541 Main St,"Bed & Breakfasts,Hotels & Motels,Lodging,Bed & Breakfast & Inns,Motels,B&bs / Inns",Rangeley,US,44.96541,-70.643174,North Country Inn B & B,4970,Lang Twp,"We were fortunate to have selected the NCI BB for our three day stay in Rangeley while attending the various functions related to a family wedding up the road at Quimby Pond. While we had been in the area in the past (staying with family) we can NOT say enough about the very clean Inn the delicious breakfasts, prepared... More",01.png,Y904407088.png,download.png,photo-kamar-mandi-utama-master-room-bathroom-desain-arsitek-oleh-wirianto-witarsa.png
753244,50358,6/21/2012,33,164,164,51687,3,0,5.17,3.74,8,38.96,1,28002,1,1,2,0,1,0,1,0,0,21958 Highway 32,Hotels & Motels,Sainte Genevieve,US,37.967532,-90.057002,Microtel of Ste Genevieve,63670,Clearwater,"This was the greatest motel. Clean, great staff we will come back. We were here for a 1st cousin reunion. I have a lot of cousins. Close to everyone convenient. Great service.",1246280_16061017110043391702.png,10010930-2048x1536-FIT_AND_TRIM-ddc3a13e425072054a8ffb26bbdb3cc3.png,hotel-1330834_1280-770x424.png,photo_34153577.png
753245,50358,6/22/2012,33,164,164,59991,3,0,5.18,4.03,24,39.54,1,28002,1,1,2,0,1,0,1,0,0,1590 Cool Water Ln,Hotels,Barstow,US,34.89095,-117.00283,Days Inn Barstow,92311,CA,"Needed a place for two nights.for two nights, and while our friends had stayed there before, even they remarked that it was unusual. First reservations for him could not be found. Clerk could not use computer. Clerk could not find my travel number. Room clean enough, but had not enough soap/shampoo for two people. Door to room needed a shoulder... More",1604614790315.png,20001298-476e1b64c017ec1946ef669c4fe28e39.png,Hotel-Instagramable-di-Jakarta-9-Traveloka.png,12-image_1507806674_59df4dd24e1e7.png
753246,50358,6/23/2012,33,164,164,70121,3,0,5.17,4.22,27,36.96,1,28002,1,1,2,0,1,0,1,0,0,3451 County Road 39,"Hotels,Lodging,Resorts",Bloomingdale,US,40.363297,-80.84962,Unionport Lodge No 333 F A M,43910,OH,to share your opinion of this businesswith YP visitors across the United Statesand in your neighborhood,5fed9d32d8420.png,772cc72f9d0169bf8e9f619dd47097bb.png,interior-kamar-hotel-bintang-5-28.png,2020_06_18-_-Desain-kamar-mandi-hotel-hotel-terbaik-di-dunia.png
753247,50358,6/24/2012,33,164,164,83853,4,0,5.16,4.21,6,173.76,1,28002,1,1,2,0,1,0,1,0,0,1 Wenonah Park Pl,"Conventions Conferences & Trade Shows,Wedding Receptions & Parties,Convention & Meeting Facilities & Services,Hotels",Bay City,US,43.596927,-83.891054,Doubletree By Hilton Hotel Bay City - Riverfront,48708,MI,"Very nice hotel on the Saginaw River . We had a JR suite which was very nice and big , but the view was of the east side dwntwn and the back of some buildings . You probably can't get a river view w/ hotels.com . I certainly would like go back maybe during the summer time and enjoy the surrounding area and beaches of Lake Huron .",96959_v6.png,akusara-jungle-resort-and-spa.png,interior-modern-comfortable-hotel-room-scaled.png,36.png
753248,50358,6/25/2012,33,164,164,86360,3,0,5.17,4.18,15,30.3,1,28002,1,1,2,0,1,0,1,0,0,101 Main St,"Hotels,Lodging",Burlington,US,44.47582,-73.21555,Hilton Garden Inn Burlington Downtown,5401,Burl,"Nice establishment, incredibly horrible service... WILL NEVER stay again as a diamond Hilton member... Front desk no help, restaurant, slow, non-guest appreciative service, bar... Even worst.... Front desk.... really they thought they were above all... Customer first... Not in Vermont....",cd0d60d6_y.png,ATM_1152.png,Kamar-Hotel-Bintang-3...png,5db25f8d51968.png
753249,50358,6/26/2012,33,164,164,87892,3,0,5.18,4.26,20,60.6,0,28002,1,1,2,0,1,0,1,0,0,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,"It was a great one night stay. The front desk staff was great, convenient access to food and snacks in the lobby, and the hotel has a nice bar area also.",even-hotels-eugene-5405616297-4x3.png,bar-hotel-terbaik-versi-alia-akkam-2.png,Kamar-Hotel-Terbaik-2019-Ada-dari-Indonesia.png,aad95d3666d3d52c381be4c11cf367da.png
